forest_perc,elevation_m,years,site,animals_per_km2,lambda_0
81.36956738308072,813.1207823753357,17.66631714417599,Site 3,5.5,NA
87.26963403169066,936.1460972577333,14.668270625406876,Site 2,5.5,NA
11.055489955469966,842.0605874154717,4.706737271044403,Site 1,8,NA
95.27002368122339,863.0858350545168,4.6116107201669365,Site 3,7,NA
56.90020809415728,901.1613065842539,14.985820336733013,Site 1,6,NA
3.686847072094679,904.2126758489758,1.2158020806964487,Site 1,2,NA
24.529091641306877,827.3553222417831,18.15757682779804,Site 1,3.5,NA
97.88847991731018,794.4588393904269,11.123917356599122,Site 3,8.5,NA
88.57372323982418,769.5190804079175,0.1716315862722695,Site 3,2,NA
24.09828978125006,935.6108355801553,22.389237285824493,Site 3,3.5,NA
75.72115701623261,817.4027543049306,1.9694993854500353,Site 2,3.5,NA
56.283651874400675,767.5705640111119,7.365338806994259,Site 2,4.5,NA
30.510309524834156,772.6853337604553,18.468565022340044,Site 3,7,NA
69.36540869064629,772.3278899677098,7.777110580354929,Site 3,9.5,NA
33.5945603903383,798.0895824730396,11.285622225841507,Site 1,9.5,NA
20.610944437794387,934.9713252391666,21.328475640621036,Site 2,10,NA
91.92762558814138,920.8577958401293,9.389309101970866,Site 3,5.5,NA
2.281244983896613,949.2833451367915,20.3614900179673,Site 3,3.5,NA
96.37597445398569,864.6539281122386,1.8417890300042927,Site 1,6.5,NA
31.586524355225265,933.5503686219454,16.688078426523134,Site 1,7.5,NA
66.5608417475596,944.3561053834856,1.6206672647967935,Site 3,6,NA
53.35433033760637,922.9505369905382,13.269089738605544,Site 3,9,NA
81.77967194933444,824.7421721927822,9.691772994119674,Site 3,9,NA
18.526350986212492,828.5848654340953,19.859744590939954,Site 2,5.5,NA
39.951755153015256,810.5220570228994,3.695422993041575,Site 1,7.5,NA
17.84532603342086,925.077651347965,20.828290027566254,Site 2,4.5,NA
28.54342106729746,933.9617639314383,13.653950422303751,Site 1,6,NA
62.946982705034316,902.8681118506938,14.707141951657832,Site 2,2.5,NA
30.01002816017717,940.8578243106604,9.941058978438377,Site 2,4,NA
44.367396156303585,855.1469384226948,21.647142298752442,Site 2,4,NA
73.02009400445968,912.4768923036754,4.718173592118546,Site 3,10,NA
66.81635365821421,844.4425218272954,19.566895783646032,Site 2,3.5,NA
31.165700126439333,931.979004573077,13.400949485367164,Site 3,7.5,NA
47.85780829843134,926.7833890393376,5.03633173648268,Site 3,7.5,NA
29.141015093773603,907.08631221205,11.27866564784199,Site 1,5,NA
18.217421346344054,775.6546707358211,15.37276905728504,Site 3,8,NA
36.076258309185505,807.9458209685981,6.373979360796511,Site 1,4,NA
90.38000309374183,921.305241715163,22.632307204185054,Site 2,4,NA
39.40476174466312,817.2178672160953,20.6696635868866,Site 2,8,NA
77.98805274069309,854.0786834433675,13.284285477129743,Site 3,7,NA
28.415894648060203,786.2589121796191,5.493917525745928,Site 3,7.5,NA
85.37207669578493,908.0789912492037,23.610612307675183,Site 2,6.5,NA
17.224246845580637,862.7814043778926,9.65476298588328,Site 2,3,NA
7.926418213173747,932.036684313789,5.919632769655436,Site 2,4.5,NA
29.20649773441255,934.6911240369081,14.109166845446452,Site 1,4,NA
84.03711777646095,808.1860818434507,22.67189237754792,Site 1,1.5,NA
94.52680805698037,837.5828793272376,14.0995541238226,Site 2,7.5,NA
4.496520012617111,897.3739810753614,24.871137080481276,Site 1,4.5,NA
75.8382907602936,938.636481622234,2.2234837408177555,Site 3,3,NA
29.688799800351262,824.5311576407403,22.86532847210765,Site 2,6,NA
65.10544389020652,753.9240532089025,17.441963346209377,Site 3,4.5,NA
8.498978428542614,910.2528247982264,21.899063762975857,Site 1,8.5,NA
97.54810750018805,751.6113371122628,22.211761021753773,Site 3,6,NA
1.3624931452795863,851.3596400618553,13.792391668539494,Site 1,8.5,NA
53.88694517314434,770.7599174231291,12.875709444051608,Site 2,4,NA
96.57818016130477,824.4785560294986,1.7201813810970634,Site 3,6,NA
10.107344412244856,909.5800061244518,11.078126658685505,Site 3,9.5,NA
25.675134267657995,787.5728460028768,5.570714158238843,Site 1,8.5,NA
89.51472211629152,891.4714572951198,8.603784814476967,Site 3,7,NA
38.79441907629371,824.0344612393528,2.4712428508792073,Site 2,2.5,NA
79.42854447755963,820.4382104799151,3.954745316877961,Site 3,8.5,NA
34.93967598769814,849.1604906506836,4.394484648946673,Site 1,4,NA
13.874430675059557,813.2521800231189,21.53991520171985,Site 2,7.5,NA
65.05089835263789,934.8243619780988,15.220239077461883,Site 1,4.5,NA
54.400430782698095,831.4616481307894,21.61518545472063,Site 1,6.5,NA
94.52440473251045,795.0602686498314,11.812421452486888,Site 2,2.5,NA
57.17457465361804,781.502295890823,19.81530718621798,Site 1,2,NA
95.36335892044008,888.0242186132818,7.817468291614205,Site 2,1.5,NA
78.02529986947775,831.6165389958769,4.867224971530959,Site 1,6.5,NA
11.82844543363899,788.5415150318295,3.9306487480644137,Site 3,10,NA
83.71118088252842,912.7684433478862,6.917354167671874,Site 3,7.5,NA
8.715931768529117,841.1180169787258,7.681083003990352,Site 1,6,NA
74.85999625641853,911.2704312894493,15.834062785143033,Site 1,4,NA
6.518165720626712,865.8107628580183,22.578736039577052,Site 1,7,NA
7.76955692563206,944.1280295606703,3.3585331635549664,Site 2,5.5,NA
10.508376848883927,759.9873246159405,3.426214790670201,Site 1,5,NA
40.66863551270217,799.5916975662112,16.907612630166113,Site 1,3,NA
97.49645132105798,906.8127537146211,2.6751272846013308,Site 2,3,NA
16.48334958590567,864.0945667400956,23.23756509576924,Site 1,8,NA
50.30502355657518,837.8453781828284,4.211464594118297,Site 3,8,NA
20.15542038716376,859.7756375558674,20.922607218381017,Site 1,6,NA
19.97218483593315,761.8049836251885,9.588202642044052,Site 1,7,NA
17.81351112294942,835.8491560909897,13.350539904786274,Site 3,7.5,NA
27.386668184772134,778.4761160146445,18.98070622701198,Site 2,5,NA
13.062024069949985,768.6401799786836,23.741934983991086,Site 2,7,NA
85.8691586414352,776.4819642528892,16.650617483537644,Site 2,11,NA
64.51603618916124,823.0662748217583,1.122385507915169,Site 2,4,NA
60.279866587370634,840.9064691048115,3.2031701935920864,Site 2,6,NA
97.19807119108737,857.4228215962648,14.779521559830755,Site 2,5.5,NA
37.665723357349634,787.098951684311,2.509353304049,Site 2,3.5,NA
81.91144871525466,839.8551360238343,10.908725502667949,Site 1,5.5,NA
22.673875954933465,801.3054526876658,13.469300250289962,Site 3,6.5,NA
20.650850236415863,873.6915851477534,21.217916172463447,Site 1,6,NA
19.42891941871494,926.1488838121295,6.61366306594573,Site 1,9,NA
24.056820548139513,813.5493457317352,10.355534736299887,Site 2,2.5,NA
97.9721972020343,915.8657749183476,23.178195778746158,Site 2,8,NA
52.42501508910209,942.2795714810491,21.055654931114987,Site 1,5,NA
82.63707207515836,858.5933182854205,20.435585890663788,Site 3,3,NA
67.08854958415031,914.1445348970592,12.680955178802833,Site 2,1,NA
97.77148368302733,938.7212454807013,6.656239699805155,Site 3,7.5,NA
5.76484517659992,916.6726522147655,9.229444270022213,Site 1,4.5,NA
33.67411573417485,909.1253027319908,15.350046515231952,Site 2,4,NA
1.260700961574912,795.6267330329865,12.212876830017194,Site 3,7.5,NA
36.28562856465578,786.5239327773452,22.673763911006972,Site 3,3,NA
20.969430031254888,790.6450610607862,6.722558249020949,Site 1,5.5,NA
15.212063561193645,820.2909433748573,3.9867230225354433,Site 2,3.5,NA
93.58124097343534,927.1224782802165,16.40771966194734,Site 3,8.5,NA
40.109295793809,772.3611467517912,5.439990741433576,Site 1,8.5,NA
48.58364455867559,936.320798099041,18.585116462782025,Site 1,3.5,NA
68.14864461775869,889.6147383842617,11.264070065226406,Site 2,3.5,NA
85.40354864671826,904.0008288342506,2.8732321807183325,Site 3,5.5,NA
91.2917171837762,891.1953502334654,5.375546752475202,Site 3,8.5,NA
47.58576080203056,906.0679134912789,7.0740779978223145,Site 3,11.5,NA
71.36802996974438,860.3510561399162,1.9794025691226125,Site 1,8,NA
82.9753480385989,834.5445872284472,15.74383681290783,Site 3,9,NA
67.57978545501828,830.3035121411085,11.46625074907206,Site 2,7,NA
33.97016527596861,904.963700985536,8.130019303644076,Site 3,8.5,NA
89.0829901676625,916.2882507778704,22.05780234071426,Site 2,3.5,NA
52.88292593322694,775.0799357891083,6.607481115497649,Site 1,6,NA
87.43374706245959,770.3516739886254,12.772274325834587,Site 1,1,NA
25.865692785009742,942.8078676108271,13.268048543250188,Site 3,4,NA
54.244606592692435,807.2585241869092,10.769479413283989,Site 1,3.5,NA
21.600120537914336,873.9469194319099,23.33396755857393,Site 1,4.5,NA
21.67205901350826,872.294066939503,10.404025879688561,Site 1,4,NA
47.40407923236489,862.3320184648037,0.8280569105409086,Site 3,3.5,NA
89.27340283989906,808.8892629370093,6.353753485018387,Site 3,5,NA
30.17169600352645,897.8840756230056,10.10187222273089,Site 1,2.5,NA
55.521897971630096,905.3660771343857,23.546122637344524,Site 1,2.5,NA
75.52162166684866,871.967147802934,4.474060767097399,Site 1,9,NA
95.64254241995513,859.4365558121353,24.30620162631385,Site 3,4.5,NA
95.43114858679473,922.1426844596863,19.11593114491552,Site 1,5.5,NA
33.33647234831005,857.2185405064374,9.182446525665,Site 1,5.5,NA
51.66841056197882,815.4148348607123,2.8078654897399247,Site 3,8.5,NA
14.81895912438631,930.8463219087571,5.756235291482881,Site 2,2.5,NA
35.68195989355445,750.8176032453775,19.888927618740126,Site 3,3.5,NA
70.45663150493056,877.5176652241498,6.738776090787724,Site 1,4,NA
8.040564088150859,924.6316651813686,2.8136926994193345,Site 1,5,NA
25.156087591312826,792.5514765549451,16.258009831653908,Site 3,6,NA
5.143532156944275,773.5956258140504,11.177289771148935,Site 2,5,NA
73.85253026150167,756.693755928427,2.2010110900737345,Site 2,2.5,NA
1.3758507324382663,906.5528783947229,11.642329738242552,Site 2,2,NA
4.235483729280531,922.9767294600606,20.929337898269296,Site 2,5,NA
28.182012867182493,889.9030840490013,20.370128587819636,Site 2,8,NA
4.0716610150411725,764.5472866017371,24.503371660830453,Site 3,4.5,NA
63.22805224917829,926.6827945131809,9.430424094898626,Site 1,6,NA
75.48413332551718,833.8865155819803,21.91918378812261,Site 3,7,NA
5.0946507370099425,935.1159560028464,24.211227823980153,Site 3,4,NA
62.96638536732644,906.4650045707822,8.668552309973165,Site 2,3,NA
35.71089459583163,764.7410672623664,12.066020240308717,Site 3,4.5,NA
80.81414066255093,781.9277611095458,12.884177081286907,Site 3,7,NA
67.16642414685339,948.8475841935724,1.1036875541321933,Site 2,4.5,NA
2.1887151524424553,929.7203769441694,10.992337472271174,Site 3,4.5,NA
68.95389668643475,754.51295892708,9.90623279940337,Site 2,3.5,NA
88.73546086251736,866.9812652748078,18.340274965157732,Site 2,3,NA
53.72092647012323,918.4308622032404,21.085472352569923,Site 3,4,NA
88.50263585336506,797.8701062500477,5.74870768468827,Site 1,8,NA
91.4174510864541,800.9242954198271,8.590611099498346,Site 3,9,NA
84.89799471572042,946.0871539544314,10.178446298232302,Site 3,6.5,NA
29.350923583842814,859.6139154862612,23.649812868097797,Site 1,3.5,NA
78.41864116489887,791.5526657365263,11.050129809882492,Site 2,3,NA
49.37019906938076,899.2723069619387,1.5308210626244545,Site 2,1,NA
98.25739932712168,847.8901645168662,12.701226439094171,Site 1,4.5,NA
24.32010807096958,802.3728464730084,3.0298271391075104,Site 2,2,NA
7.299951952882111,910.9766807407141,15.51375794224441,Site 3,11.5,NA
23.165659653022885,886.8049087934196,4.044329724274576,Site 2,3,NA
27.991169155575335,814.3914232030511,5.011518445098773,Site 1,5,NA
97.09603188093752,767.5662591587752,23.762928240466863,Site 3,4.5,NA
65.89957815594971,754.9773788545281,17.537482653278857,Site 2,3.5,NA
67.01121344231069,764.6043768618256,12.532202299917117,Site 3,6,NA
20.98385274875909,762.8765088040382,19.85006367904134,Site 2,4,NA
99.06224522273988,781.2307247892022,11.821312562096864,Site 1,2.5,NA
53.40881005395204,788.9579234644771,14.825668977573514,Site 3,6.5,NA
57.4372727656737,856.7046997603029,18.71792392921634,Site 1,5,NA
77.2239736514166,812.9759187344462,22.62905506649986,Site 3,3.5,NA
35.70894307922572,825.8703477215022,21.32808315800503,Site 1,4.5,NA
25.66612318623811,906.0301173478365,5.745620001107454e-4,Site 3,6,NA
31.644587637856603,886.0752732492983,24.574543337803334,Site 1,5,NA
74.44436128716916,773.4350254293531,20.006210601422936,Site 3,5,NA
49.96659755706787,917.1845454722643,16.495958250015974,Site 3,3,NA
70.8809185307473,879.0199347771704,20.700705179478973,Site 1,4,NA
41.48964521009475,935.28837794438,11.534608522197232,Site 1,8,NA
20.991121605038643,784.5159016083926,22.11384537513368,Site 3,2,NA
8.086264855228364,854.6575891319662,0.4712337860837579,Site 2,4.5,NA
15.92901183757931,804.508551210165,7.13647652301006,Site 3,10,NA
50.40896076243371,916.9524370227009,5.025430576642975,Site 3,8.5,NA
83.54406722355634,931.106330268085,1.2539846473373473,Site 3,8,NA
48.74499829020351,774.6594039723277,4.696748132118955,Site 3,6.5,NA
43.27318915165961,941.7255180422217,8.96575300139375,Site 1,4.5,NA
88.06915846653283,844.0197587944567,8.363795233890414,Site 3,10,NA
76.49117140099406,883.1667512189597,19.912933342857286,Site 2,2.5,NA
5.486098653636873,937.4354030005634,7.69725811551325,Site 2,1,NA
19.92177607025951,779.4253686442971,7.375392591347918,Site 3,9,NA
68.68246886879206,796.6067025437951,2.299051685258746,Site 2,4.5,NA
89.92507150396705,936.6460964083672,7.911471254192293,Site 3,7,NA
4.5738689834252,943.3341183699667,15.280456288019195,Site 3,4.5,NA
8.961809240281582,859.834867529571,6.098689924692735,Site 2,3.5,NA
44.087680941447616,797.6443147752434,0.5779619852546602,Site 3,4,NA
77.79656476341188,821.8764018267393,23.894317564554513,Site 2,11.5,NA
14.008509367704391,888.3011095691472,1.730044191936031,Site 3,8,NA
67.8748692618683,777.0187733694911,8.640258020022884,Site 1,8.5,NA
4.759800969623029,931.0512685682625,22.467314510140568,Site 2,3.5,NA
60.564775578677654,777.7473598252982,3.3613370440434664,Site 2,4,NA
45.014444203116,820.777270430699,13.74173765652813,Site 1,8,NA
74.77808410767466,782.6940920203924,18.1932051142212,Site 2,2.5,NA
17.714952304959297,801.9022500608116,19.077166792703792,Site 3,3.5,NA
65.48571155872196,787.609694339335,23.341853235615417,Site 3,4,NA
16.41084502916783,910.9589541330934,5.0790958979632705,Site 1,5,NA
26.17137220222503,945.1391501352191,21.12701464793645,Site 3,7,NA
9.503738535568118,840.8403651788831,1.4229194377548993,Site 3,3,NA
39.44601626135409,941.4885465521365,22.461598203517497,Site 3,4.5,NA
21.32182316854596,890.3201639186591,1.217599876690656,Site 1,6,NA
64.05314004514366,783.66090497002,3.2727670506574214,Site 3,5.5,NA
25.761965638957918,851.4050418045372,20.238210901152343,Site 2,6.5,NA
9.461404290050268,925.2743495162576,8.105065760901198,Site 1,6,NA
7.039834139868617,767.9295671638101,1.1761259171180427,Site 3,6,NA
18.835630314424634,805.2211557049304,21.667921356856823,Site 1,6.5,NA
87.31384873390198,948.7236962188035,18.291955563472584,Site 1,7,NA
98.11035944148898,900.0799971166998,12.217264797072858,Site 1,6,NA
39.091970096342266,800.4481106065214,6.771453138208017,Site 1,4,NA
1.789851114153862,804.664489813149,16.44222793984227,Site 3,10.5,NA
4.454460390843451,834.9606215022504,16.96512745693326,Site 3,6.5,NA
10.776425339281559,759.5722949597985,6.011769227916375,Site 3,7,NA
57.0300949504599,867.0032066758722,3.09298177016899,Site 1,4.5,NA
83.90187593176961,928.8584141526371,8.982565777841955,Site 1,4,NA
81.5029826015234,787.7330891322345,23.0821986857336,Site 3,2.5,NA
86.18484840262681,762.5735284760594,14.894451526924968,Site 1,13,NA
85.31668186187744,751.5740058384836,14.476094825658947,Site 1,6,NA
79.95043848641217,877.8601338621229,23.67583572631702,Site 2,8.5,NA
1.9731822656467557,856.8297391291708,24.779976828722283,Site 2,4.5,NA
52.26710962597281,801.0038352571428,11.419620085507631,Site 1,6.5,NA
36.351183452643454,875.0436872709543,10.467642749426886,Site 2,6,NA
62.69848165102303,947.931559337303,11.793859873432666,Site 2,5.5,NA
91.59179062116891,876.0640242602676,4.692055413033813,Site 3,8.5,NA
18.28204698394984,848.8056018482894,6.399532966315746,Site 1,6.5,NA
44.859031843952835,790.1216860860586,2.12672944762744,Site 3,8.5,NA
25.714128580875695,793.8448696397245,20.54119100794196,Site 2,2.5,NA
59.411856438964605,767.5127473194152,9.653827617876232,Site 2,4.5,NA
39.64854769874364,797.2657833248377,6.010076456004754,Site 2,4.5,NA
87.36044079996645,789.5223456434906,20.245836878893897,Site 1,8.5,NA
17.498104041442275,857.0697386749089,20.205420802813023,Site 3,7,NA
80.95103993546218,837.3287983238697,23.513198463479057,Site 3,4,NA
79.4222777010873,813.7948960531503,16.09965165844187,Site 2,5,NA
60.488426056690514,758.1290335394442,9.291874687187374,Site 2,3.5,NA
5.216025211848319,758.3574005402625,3.0684918398037553,Site 2,4,NA
69.1322281723842,763.5268994607031,19.055833283346146,Site 3,6,NA
15.141028119251132,760.7142697554082,0.36724040983244777,Site 2,5,NA
20.05739884916693,786.9685070123523,19.54607031075284,Site 2,9,NA
10.348711488768458,869.0509515814483,14.780272217467427,Site 3,8.5,NA
1.266185799613595,838.5353056248277,3.803511068690568,Site 3,5.5,NA
65.25391032919288,862.1802779845893,6.130160205066204,Site 1,6.5,NA
24.20397496316582,755.7299880310893,7.659672683803365,Site 1,7,NA
12.893533706665039,805.3061826620251,16.840632632374763,Site 3,5.5,NA
5.832297285087407,919.3460811395198,5.866597621934488,Site 1,7,NA
70.68289786111563,805.2229275461286,20.61762479133904,Site 2,4.5,NA
3.0552387004718184,777.4129667785019,23.735952319111675,Site 3,5,NA
88.03241909481585,882.3761759325862,3.32078774808906,Site 3,6.5,NA
1.6311123268678784,781.5042390022427,18.185395729960874,Site 1,7.5,NA
51.006367104128,813.7277877423912,11.773603851906955,Site 1,4,NA
64.43360436242074,780.56157566607,18.784748477628455,Site 1,4.5,NA
69.67700179666281,827.0335392095149,14.845261303707957,Site 2,6.5,NA
65.79332218971103,867.869538674131,11.25603512628004,Site 3,7,NA
25.652054115198553,818.1355939712375,22.767668456071988,Site 1,3,NA
99.77724151685834,841.6828404180706,10.089291079202667,Site 3,6.5,NA
69.27435114048421,830.7021528482437,19.563928642310202,Site 1,7.5,NA
5.0650333520025015,783.9821292087436,15.650786540936679,Site 3,10,NA
10.166538297198713,861.5160649176687,21.279063710244372,Site 3,6.5,NA
48.01661903038621,761.685527022928,24.307432811474428,Site 3,4,NA
46.940279891714454,790.3208048082888,16.63510322687216,Site 1,6.5,NA
26.61959044635296,914.0834317076951,17.428753594867885,Site 3,6,NA
8.926106011494994,917.8512349259108,6.600307498592883,Site 1,6,NA
61.14607348572463,942.3302328214049,23.2472718693316,Site 1,5.5,NA
39.49973226990551,815.1535601355135,3.4300420549698174,Site 1,8.5,NA
53.96190930623561,868.646347289905,5.427323572803289,Site 2,2,NA
86.16059580817819,861.4351936150342,14.286561368498951,Site 3,8.5,NA
75.24075873661786,948.0234130751342,1.9615070428699255,Site 1,9,NA
75.82136038690805,853.6741209216416,9.589962963946164,Site 2,2.5,NA
92.38960531074554,841.8007936794311,15.531766647472978,Site 2,5.5,NA
32.89698474109173,794.6295918896794,18.221442151116207,Site 1,3.5,NA
15.63759131822735,765.2042516041547,5.536435736576095,Site 2,6.5,NA
21.519631845876575,816.0921630915254,5.127961962716654,Site 3,10.5,NA
11.282352963462472,934.6646215766668,23.432631324976683,Site 2,4.5,NA
19.578442466445267,903.7700452841818,18.086480314377695,Site 3,7.5,NA
85.7661027694121,770.070372428745,6.581621489021927,Site 3,9.5,NA
22.770716319791973,897.3799576051533,18.268913950305432,Site 1,4.5,NA
76.70209349598736,751.4825854916126,13.246824534144253,Site 2,6,NA
61.71421632170677,928.4559811465442,17.007629928411916,Site 2,4.5,NA
56.90641275141388,770.5551537685096,0.046677934005856514,Site 3,4.5,NA
15.397044876590371,868.3381373528391,2.4175216967705637,Site 3,6.5,NA
3.4833215409889817,818.2713931426406,11.139051424106583,Site 3,6.5,NA
99.7953456826508,825.3188476432115,10.006568051176146,Site 1,4.5,NA
83.55736834928393,928.0462151393294,13.498005620203912,Site 1,4.5,NA
58.65620269905776,936.6308828350157,20.822520821820945,Site 2,9.5,NA
33.911667577922344,832.4148059822619,15.674612316070125,Site 1,3,NA
16.688343812711537,855.546756926924,10.410168784437701,Site 3,7,NA
80.74101509992033,767.22526922822,15.206379006849602,Site 1,9,NA
64.9450802244246,931.7807189188898,2.048678242135793,Site 1,4.5,NA
70.56122408248484,905.1636313088238,8.919639460509643,Site 1,4.5,NA
45.14906688127667,864.4601662177593,24.401258095167577,Site 3,4.5,NA
7.221741252578795,927.7276172768325,6.019649421796203,Site 3,8,NA
36.29638962447643,842.3459984827787,6.825653946725652,Site 1,6.5,NA
64.70425690058619,838.5129807051271,17.642488423734903,Site 3,3.5,NA
72.55681180395186,789.5029135514051,4.7429294034373015,Site 2,4.5,NA
42.24666941445321,825.3947143442929,10.70341287413612,Site 3,5,NA
59.14490583818406,871.2433600332588,16.11503260792233,Site 1,8,NA
79.78995570447296,858.8052682578564,8.141930733108893,Site 2,1.5,NA
84.76122317370027,752.3883442860097,8.451353176496923,Site 1,4,NA
0.06632213480770588,948.9232977852225,7.477852719603106,Site 3,11.5,NA
29.998319502919912,926.1530324816704,13.078824954573065,Site 2,4.5,NA
69.38868931028992,899.6987605467439,6.344734522281215,Site 3,7.5,NA
96.37691448442638,913.2991428487003,11.199137434596196,Site 1,7,NA
12.976463255472481,906.8040566984564,5.393365380587056,Site 3,11.5,NA
7.575810863636434,896.9160264357924,19.4663476140704,Site 1,8,NA
56.75461799837649,835.9779081307352,20.200256479438394,Site 3,2.5,NA
55.51509310025722,869.8147986084223,12.873012031195685,Site 2,6,NA
6.160753988660872,757.1435103192925,1.8382376001682132,Site 2,4,NA
67.41723124869168,891.9496149756014,6.8618047691415995,Site 3,10,NA
91.4017389062792,826.5861232765019,7.504412939306349,Site 1,5.5,NA
88.77738718874753,915.8270852640271,11.818100506206974,Site 1,7,NA
32.48030445538461,873.5029116272926,16.628146031871438,Site 2,4,NA
9.26716539543122,797.4926872178912,3.60464989207685,Site 2,2,NA
83.11156239360571,794.8917735368013,23.908519913675264,Site 1,2.5,NA
12.722070142626762,944.1469780635089,4.1567421751096845,Site 3,8,NA
86.86945545487106,793.4664919506758,13.701397477416322,Site 1,7.5,NA
95.30964773148298,933.7079828139395,7.175210141576827,Site 3,6.5,NA
49.91430540103465,811.4261345472187,20.51616064272821,Site 2,6.5,NA
65.47387971077114,859.0278425253928,20.61872601043433,Site 2,5,NA
19.37927668914199,821.6791942249984,15.082219225587323,Site 2,2,NA
76.28558361902833,879.2317192535847,2.4769444891717285,Site 2,5,NA
54.7416549641639,930.4427570197731,24.920019815908745,Site 3,5,NA
21.383206686004996,935.6944373808801,19.770852231886238,Site 1,7,NA
69.17669367976487,910.9618501737714,11.188223666977137,Site 1,5.5,NA
97.28134095203131,771.4150584302843,4.586379590909928,Site 2,2,NA
55.61450913082808,861.4858529996127,20.386769220931455,Site 3,4,NA
52.807826991193,798.227037768811,20.53145344252698,Site 1,6,NA
21.6594006633386,926.6025395132601,1.235767436446622,Site 1,6.5,NA
68.05652566254139,911.4207754377276,12.905016634613276,Site 1,8.5,NA
74.60168334655464,867.5404279958457,18.804183846805245,Site 1,6.5,NA
46.420237817801535,842.567709973082,17.185464082285762,Site 1,5,NA
13.741806242614985,919.467848399654,21.0432191262953,Site 1,5,NA
81.43796124495566,929.3547194916755,10.500424617202953,Site 2,2,NA
83.21612591389567,775.8567291777581,22.062106156954542,Site 1,2,NA
35.43100806418806,750.7225959561765,17.109617876121774,Site 1,5,NA
97.87328368984163,775.7351577747613,11.295766691910103,Site 3,10.5,NA
98.80350222811103,786.5072165615857,16.88199318596162,Site 2,4.5,NA
63.46590011380613,946.8779693823308,0.2475212560966611,Site 2,6,NA
94.21523781493306,902.18222187832,15.954108227742836,Site 2,1.5,NA
1.4007462421432137,923.5316334757954,15.63271168852225,Site 3,4,NA
2.533159009180963,946.3811316527426,0.5832016642671078,Site 1,8.5,NA
48.63186529837549,754.1919268667698,10.400227195350453,Site 1,9.5,NA
26.78519811015576,923.9532317500561,9.284429682884365,Site 2,6,NA
76.40790571458638,839.8960431106389,1.3239413674455136,Site 3,3.5,NA
48.805436585098505,879.3995565734804,4.5425621210597456,Site 2,4.5,NA
74.68973461072892,887.8543154336512,21.219462860608473,Site 2,9.5,NA
4.25657054875046,923.2654922641814,14.849691750714555,Site 1,5,NA
44.064282765612006,832.0607244968414,22.377340390812606,Site 1,5.5,NA
14.606584375724196,897.7081002201885,12.739846395561472,Site 3,9,NA
44.19432953000069,884.8740013781935,19.01938813389279,Site 2,5.5,NA
28.411423065699637,821.9718686304986,8.973745408002287,Site 2,1,NA
7.362424349412322,799.0528121124953,24.483668571338058,Site 2,4,NA
68.53507244959474,758.3328430075198,22.603271680418402,Site 2,8.5,NA
79.48184593115002,930.7323549408466,24.242841359227896,Site 2,6,NA
53.82094953674823,944.1402939613909,19.30779647664167,Site 2,5,NA
2.4587827268987894,873.0359047651291,6.649528886191547,Site 3,10,NA
27.831991342827678,824.0173124242574,1.6005027631763369,Site 1,4.5,NA
84.09465837758034,873.5081013757735,18.353059887886047,Site 3,3.5,NA
46.74108137842268,866.5351415518671,12.578771071275696,Site 2,5.5,NA
76.0211409535259,761.9461628142744,19.94715385371819,Site 1,5,NA
99.80640760622919,941.7167393490672,1.10361163970083,Site 2,2.5,NA
77.78307504486293,893.3302413672209,12.717170646646991,Site 1,2.5,NA
87.95670790132135,917.1763601712883,21.417199540883303,Site 3,5.5,NA
49.35257139150053,833.7220191024244,2.619667653925717,Site 1,3,NA
70.87179452646524,892.462788335979,20.99443487240933,Site 1,2.5,NA
48.75715945381671,815.4429541900754,18.420003325445578,Site 2,6,NA
78.20409163832664,821.6009511612356,8.42689688433893,Site 1,4,NA
91.18113745935261,788.4246784262359,5.6866066181100905,Site 2,3,NA
28.5992244258523,815.7109301071614,9.26935687311925,Site 2,4.5,NA
60.83711388055235,808.3702670875937,22.15356970555149,Site 1,5.5,NA
54.100036644376814,819.895216403529,0.47971850726753473,Site 1,5.5,NA
99.64501119684428,847.4621917121112,15.613193315220997,Site 1,8,NA
61.08447841834277,943.3045787271112,20.626626146258786,Site 1,7,NA
21.039175894111395,854.7569164074957,23.958344291895628,Site 1,10.5,NA
31.75962301902473,910.2066100109369,23.48523783730343,Site 1,6.5,NA
90.58603853918612,866.172372829169,14.39593086251989,Site 1,7,NA
32.34747077804059,875.9036042261869,3.2229428994469345,Site 2,4.5,NA
56.09061121940613,918.8057305291295,7.53003463614732,Site 1,8,NA
69.20055465307087,882.6744164805859,5.072197940899059,Site 1,2,NA
55.99569175392389,853.9776715449989,2.317312202649191,Site 2,5,NA
34.269120707176626,816.3522121496499,3.6165161815006286,Site 1,4.5,NA
23.44975001178682,873.2634285464883,5.563333770260215,Site 1,8,NA
42.96027570962906,866.2902545649558,2.032581833191216,Site 2,4.5,NA
73.67006614804268,869.0587291028351,13.223074976122007,Site 3,5,NA
37.46568022761494,761.6745284292847,24.148822610732168,Site 3,4.5,NA
48.86791661847383,898.0839740950614,19.089502759743482,Site 1,5,NA
80.05117007996887,848.5783072188497,17.590664251474664,Site 2,9,NA
68.30429567489773,949.6720484923571,14.026450685923919,Site 1,6,NA
68.5685220407322,858.2471740897745,6.338591099483892,Site 3,7,NA
9.464811184443533,758.1640800461173,23.223936423892155,Site 3,3.5,NA
38.06896007154137,790.384038630873,1.0891349927987903,Site 2,0.5,NA
